seller_id,total_revenue,avg_order_value,total_orders,total_product_sold
933446e9a59dece7ae9175103820ca8f,381.39,190.70,2,3
9853a239ab7b7ebbdc3a21248d5b8e1f,381.00,76.20,5,5
1967a9e2ad6f51802b093147d861df58,380.00,190.00,2,2
f7315bb81aea4ddca2d39e249a801c98,379.80,189.90,2,2
f5b44895715ddfe3087dc414f30268f3,378.80,19.94,19,19
b7ba853e9551f4558440881fd3e5c815,376.80,188.40,2,2
bd15ee794d5e640d9dd71b665b2ab15b,374.80,31.23,12,12
c24173065483e421f9e5e7f599de101d,373.91,41.55,9,9
404e1ba01358af4cd63f679b2c4d1fa1,373.90,46.74,8,12
101921376b577a4540dc30e9009133ca,373.00,373.00,1,1
08084d990eb3f53af056ccbc1730c8a7,372.50,31.04,12,12
6d988d6174a2c27441597174f8905515,371.73,19.56,19,23
0bfd0b434243adc5c2e1aa6baf19c6aa,371.20,61.87,6,6
70125af26c2d6d4ef401a1d02ae7701f,371.20,74.24,5,8
0f0c984a4a955310903b6b6008660bad,369.81,92.45,4,4
131fcb0a0c9a47bba4474aacff0f14b7,369.80,92.45,4,4
916748bc99315c2d202898ae58b1617e,369.40,14.78,25,32
d73cbd89533ce8b041a9190241453ac8,368.60,92.15,4,4
63191ead8d3b2f937cd1996fdcbbad20,367.00,367.00,1,1
ce616e1913288884e7742faac9d981db,365.10,24.34,15,24
499ec63c58e51296c9cf57edcfe1c8a8,365.00,73.00,5,5
f12d3c2a14729ae461b920c11fe20fdc,364.45,40.49,9,11
4e85b538b0dad58852641540686d0e14,361.98,90.50,4,4
35ef5aa32949680f627efec3c23e705c,361.60,90.40,4,5
a435b009cd956ea60748b5cfbddf2e24,361.18,120.39,3,3
76de363de16dacc923eec8daf91df504,360.00,180.00,2,2
b56828a9f9027f3c918c04ca720d9e3c,360.00,120.00,3,3
fa14641f57b655e933124a9ea49cd7a5,359.93,51.42,7,7
03bd479e1d9484cdb14104d3023f7321,359.70,119.90,3,3
184725737946a1a938bbbd1a9e978103,359.70,119.90,3,3
1e8c6a4c538f286aee9573239740a4b4,359.70,71.94,5,5
51209b446b2073894bdc0face6c73ffc,359.60,179.80,2,4
3076499bbc033a927bf4a8a41bcf7fd4,359.33,51.33,7,9
173d56ffbd4c56cb80fc3615487d712b,358.00,179.00,2,2
f44bdc12aa39f5271f0b95f66cd4c289,357.50,71.50,5,7
9dd59e43f0c9f0553244e8f9c2fb247e,356.30,35.63,10,10
24c1de8d9551c0b4fbc53317d53efda8,355.00,355.00,1,1
761681a821d8275bc79f552116d06869,354.92,118.31,3,3
8fd3b4468f6425810648177996c14cbd,354.90,354.90,1,1
9b00cad94ef3078faf6fba2e792c158f,354.90,354.90,1,1
b88e7c57cb2d8b973b7dd4a2bfa14b36,353.90,88.48,4,4
de66a66f2dd06bb9ec37aa96987466a3,353.32,50.47,7,8
b67d6c666e8dce1d078c882825e12704,352.84,50.41,7,8
cbbd5ae8f53de5f5097cd8217b529e24,351.80,175.90,2,2
52092ddbd3a58c450a4459bf051b2287,351.70,58.62,6,6
e53d5b9b29d1218281f4a907ada18626,350.67,87.67,4,5
97e4a63591ca439a2b8b7efd20e6e19e,349.95,69.99,5,5
ad87df7699e83b8a91822a4a0b765c3a,349.90,58.32,6,7
52bb00821bcdd358a5a5a27e1f6be5a1,349.80,174.90,2,2
079d295dcbf06ee8bb1b65ba964eb2b6,349.30,69.86,5,10
27a56ff04b34c2ba34ce6ba4d3b9d616,349.29,43.66,8,8
5c603ffb38cbbf25a0e0698941324143,348.80,174.40,2,2
249f0e9905a6e06ad6c6bea7547ab9f6,347.95,115.98,3,3
0747d5bb69f0586cc869d8af4c50f93e,346.60,24.76,14,15
918717417d88a9f9ae9735567e6c7682,345.70,86.43,4,4
48efc9d94a9834137efd9ea76b065a38,345.60,10.47,33,34
38af8acfd46ac4a7bf754e8ca6736664,345.00,69.00,5,5
a37c340b91cb0169e8b029db6440fba2,345.00,69.00,5,5
26b482dccfa29bd2e40703ba45523702,344.78,114.93,3,4
3985a3c45be355a4c57fde108bfabd1c,344.20,49.17,7,8
7957cac1a02f45d0a4a7e45626382ec2,343.00,343.00,1,1
2a73cba571d90c694b7caca072ccf6ce,342.78,342.78,1,2
b9ec22de23f18567de0e09d776ca0309,341.98,170.99,2,2
89de2d6f23e9746ff309705b23581faa,340.00,42.50,8,8
ae8bfdbf1c2a2a2dee92d799db0a31c6,339.92,42.49,8,8
5ca5d579b5857ee8709479b1047cecc3,339.89,169.95,2,2
a2e85714b56b1cb6bb24a9a6e6cad36f,339.70,169.85,2,3
8fff28c4263ddec387f28d237fb42773,339.40,84.85,4,6
2f4b0d3b9634b647d4edee577d7ebb7e,337.90,33.79,10,11
0743a0239d764b9a0f959a57d07e36ab,336.96,84.24,4,4
4e42581f08e8cfc7c090f930bac4552a,336.00,112.00,3,4
333c4210e76a1aa2ab817b99437e3ff1,335.00,167.50,2,2
a64e44665225d19dfc0277eeeaaccc57,335.00,55.83,6,6
c8660dcf9ba70575f45d80fe28c27713,335.00,83.75,4,7
2c538755f1ca9540af144f266e70df6c,334.99,334.99,1,1
3a3e46d10f74d8a6ca76e2b538f106a0,334.90,111.63,3,6
61b18775be84fb700a6b2d0ba097bf66,334.50,83.63,4,5
7c4618c82226628831613e95e9c22f44,333.93,25.69,13,13
c113b8df1fc375bc3d73d29c1b1144d1,333.00,111.00,3,5
76d336555bb25f3165d2f0d6da719c40,330.00,165.00,2,2
d7b2377bae6ace1b11fc69a11900ac36,329.60,82.40,4,4
09883d9ab71c8fe8a9bfc7fc3075b07e,329.50,65.90,5,5
d36b07fd3c5088e477a72d1fccfe29d4,328.90,328.90,1,1
f18112da765e0971ca5d510dec322bdd,327.80,163.90,2,2
4b98b0428fc1932cc2514ef9ce2505e6,327.63,163.82,2,2
08d0949a9a17c027262db1f3c450c26c,324.80,27.07,12,12
6bd503a8230299c9316fb0f726933927,324.29,81.07,4,5
7dea6f73af847b42cc3985bd620f994d,324.00,162.00,2,2
c79151301b9d90985d1fa52879213105,322.30,80.58,4,8
92d14edfb62ee5ae7fdff70b0f4e7233,322.00,40.25,8,13
a81466620e46a6970b22ef40379fdfc9,321.80,160.90,2,2
7b7ed56ae755e2880f2b69632e839c1e,321.50,64.30,5,5
d149de2f383552baea37a7198c2296ce,320.70,106.90,3,3
d2f3e277560ed4c6361284429b00f037,320.55,45.79,7,7
eb9267cccc90f1b49c8d2f9887c7dd97,319.90,319.90,1,1
4f40d2ed38d1cc945364a7cd202a82c7,319.90,319.90,1,1
883dd81e82754ac2c65e9790a7db8c9a,319.50,63.90,5,5
c611f4ce9ce875bcc063fa97fd4d7d12,319.00,319.00,1,1
ea1776927851da2532aa70d6a32c095a,318.80,106.27,3,3
1e9d5a33694bddb76316fd1f54734d20,318.00,159.00,2,2
57d2ba47f7a3209aa347532ae75c1165,318.00,159.00,2,2
2d22fc3089eb907b29ebff50581fb472,317.70,105.90,3,3
ea4e9ce63a2134743b4a92777437fcdd,316.60,105.53,3,4
9cf787a239c1aa29dbd76f153dc13f9a,316.00,79.00,4,4
cf1313c6e2c01c2f4b014f97db4bcd2b,315.70,63.14,5,5
3b18f9856c6eb2413eafedb58e9eecd9,315.00,315.00,1,1
12c2ed9cded6138cf0c75f525f565fc7,314.96,78.74,4,4
da20530872245d6cd9d2f5725613c430,314.96,157.48,2,3
9ac4f14370b1e24ddc58be041b7f99df,314.51,62.90,5,5
8c9348f33ae3dada25c99c99ade2af78,312.99,156.50,2,2
5f0057b677eb963672bf05dfa3f16c34,312.88,62.58,5,5
3afc536624bc2e65bddfb5db33cc01f3,312.00,52.00,6,6
1acde099eb406aa220b1169b188b42da,311.10,34.57,9,10
df47da4ae86fa4db890d05aaf24e21d8,310.50,62.10,5,5
ba89796db68db180bd389de96b2ff3b6,309.80,154.90,2,2
0cab2da43793a6f3c5ed8514c5f54627,309.70,103.23,3,3
ebd1417732defaf66c50b5a800eb293e,309.00,309.00,1,1
152ee17e4c8aaf53dac99f3462e4999b,308.96,51.49,6,6
1b45169b635ef59425637e9a33eb5fb3,308.90,44.13,7,8
dbbcfe2c8d026742134ac3e28ccde274,308.59,77.15,4,4
b127efdabeffb5d559349c7b172eb75d,308.50,30.85,10,10
85cc55e048b6bcc90c75afe7f0e72f72,308.28,34.25,9,9
a7a9b880c49781da66651ccf4ba9ac38,307.60,102.53,3,4
9c3c24eca51c52b91c1de727d2a2ae06,307.50,51.25,6,6
48bad451945f5227341793478d6353ea,307.00,102.33,3,3
e94b64dc6979b302a5a5be1662c83bb6,306.89,153.45,2,2
bc39d8938f90a3a2b98193723ed59774,306.80,153.40,2,2
6d2f2e3b539480db1e0842b3a4e32e6e,305.96,101.99,3,6
085f6f7e049c996695fb2074fe38d45e,305.40,50.90,6,8
c76d418370990614e89e956c7a7567d9,305.24,152.62,2,2
51f108f62cb87d61918159902c8f8583,303.73,101.24,3,3
25debeafbce801fdd479539350185eee,302.84,50.47,6,7
ad75519a07f039025e83795a4418470f,302.10,100.70,3,9
a3082f442524a1be452e3189e003b361,301.60,100.53,3,4
2b3b9ce054da76a7428df143a567b156,301.00,60.20,5,6
3dc69bf2c42f0568a5c4791ec3fd3745,300.00,150.00,2,2
2b402d5dc42554061f8ea98d1916f148,299.89,299.89,1,1
69a43819c758c65a5befb0b471c954d7,299.85,149.93,2,3
3606774ec64634822d78dc2db6d37045,299.80,149.90,2,2
ea3ebea5317b0efbc663ecc8ce5e9bc2,299.70,99.90,3,3
6d1b9c9579132c87d2703ec38c30f2c5,299.69,74.92,4,4
7fe21dd00d2f4943ae09525efa2fd674,299.60,74.90,4,4
71593c7413973a1e160057b80d4958f6,299.50,149.75,2,5
b76f4d90e85657a240495c876313adc5,299.00,299.00,1,1
f00f5b35d0abcacbdd863672f4bb2c1a,299.00,299.00,1,1
a8739afb32aaa45e01815ca76f76f54b,298.83,22.99,13,15
9d489893ff6af05029671b785f54b998,298.70,59.74,5,6
b76a1f8356322f12529c37b67d5c96c2,298.50,59.70,5,5
666658b8da8370f30e1f89893b1de5e6,298.00,298.00,1,2
c5ebe6598748b0aeaa61cfb820478b92,297.00,99.00,3,3
e603cf3fec55f8697c9059638d6c8eb5,297.00,37.13,8,11
0ec28cec4046a4a199b6de9b4c891d97,296.60,98.87,3,4
508808d438fe2ff972ed13bb8f4a82e2,294.83,29.48,10,11
55c96925041a14097b6a7825554f4ad5,294.80,49.13,6,10
a806a4bb063ea7ca6d374eafa50a6058,294.40,58.88,5,6
9b1ab052f5fca308ba743ac789ebb2e1,294.09,147.05,2,2
2bf28e311bba65237358230cabac3f15,294.00,42.00,7,8
2f4b9d112bfa44a214bc6cef085d17c8,293.99,58.80,5,6
9d39404483343dd55c7ae254494d8388,293.20,29.32,10,10
5dc4bdaf869e8c77c648078cbe8d59c2,292.99,292.99,1,1
48b6c3f4c6a93171da04b75313f2130f,290.26,145.13,2,2
aadfe0417e61315688b6bd7043361e25,289.90,289.90,1,1
ede2977fbaf3738583170735ca403f6c,289.90,289.90,1,1
f410c8873029fcc3809b9df6d0b28914,289.80,144.90,2,2
4dc646b9b9e8e411ef48ba000ea3ac6f,289.70,72.43,4,5
adbe70ab2c97442046d393988c8d1d27,289.50,57.90,5,5
aded58c8142dedc5494a81f948431fab,289.50,72.38,4,5
04ee0ec01589969663ba5967c0e0bdc0,289.49,289.49,1,1
d1e2fe627180431ffda076abb303c56f,289.00,289.00,1,1
392353362d22cc2c236e1ee81ff19890,288.70,57.74,5,10
bbe87dce25ba8b38bb61cc7210a3f10b,287.00,143.50,2,2
ce20a2ec1514c25e16f2b5b39bc818f0,287.00,71.75,4,7
615005a3ef192c00c6f0e977cee3d2bc,286.50,28.65,10,11
e83e93b71371817b11d78a63ff156aee,286.00,143.00,2,3
e628d4a53c109f09ca88098338b3a3f5,285.00,285.00,1,1
a9ae440659f48b7849df83e82734150b,285.00,285.00,1,1
10264f60a8f0a4d2f30810f5c661c673,284.60,71.15,4,4
86bf77bdb52e615674772d5817c6212f,281.80,70.45,4,5
83c465a786b06574376909b35ef6752a,281.40,93.80,3,3
b8a0adc91af209270c2c725168eb00fd,281.40,46.90,6,6
d5c530f4884a75ae0dba9c148718d278,280.88,46.81,6,9
579891617139df7d8671d373f0669622,280.30,35.04,8,8
4e0d109ccfba9a1151c103049880c857,279.89,139.95,2,2
58e4b302b54937e55a678c4d15111da4,279.79,93.26,3,3
19a7c9f66ffa6452ff4b4c0cca71da27,279.00,279.00,1,1
d2572f31e9023e9850ef986a636ff9bf,279.00,279.00,1,1
debe6615cd90cc0c2eac2b8988e1f628,278.50,55.70,5,5
fb8904a8ea99f8831b64ce27db2c1765,278.00,139.00,2,2
4d6fb82c629c7a5028bfd973c07b05e0,278.00,139.00,2,2
94c49f20a123aeb9360dbf80ff912bf6,277.75,92.58,3,3
ab9db4cf53b08b828b64dccaafc2d9f0,277.67,55.53,5,5
e46bc031f2c5bae4ccb40bb90712e9b4,277.30,277.30,1,1
32f1bb9dfa65bc7df5c0d9d95a616be4,276.39,55.28,5,6
15ead3a5037a918ddb520dfe39a3d2b9,275.50,39.36,7,8
2ee0a0689f2f6a72f35a7cb6033f6e7e,272.00,68.00,4,4
f682e0f848abafc6f41e0d4e868c66ef,269.98,134.99,2,2
87d73636a3acf123e842bb890a4db036,269.90,269.90,1,1
9a208dee8f95cfdf00760c4d627828ec,269.90,269.90,1,1
bab0a8cd684e41ba6e2637dca0979d3b,269.90,269.90,1,1
dcf3755cefcdc158ad0b7bdde51e871b,269.70,89.90,3,3
6bb66d9870c2e01c05655c7ed0e7ee13,269.00,89.67,3,3
58c851d1a3c7cd3da329eb59453fed44,268.99,134.50,2,2
184a67a8f9f63234d3a92340bbdb727f,268.66,33.58,8,11
830379336fad8c6f3b15a4a3ddb5c66e,268.00,134.00,2,4
f9bbdd976532d50b7816d285a22bd01e,268.00,134.00,2,2
4be2e7f96b4fd749d52dff41f80e39dd,267.00,267.00,1,1
65a7c0788e4d632ccb5e1b594b87f0bb,266.70,88.90,3,9
5236605f4d4b0b3e4df85b850393fca0,265.30,53.06,5,5
483ca627d131e18f988349b1655c0acd,264.00,264.00,1,1
5c853bb56f70f4d14218944bae111d7a,263.13,11.44,23,24
f8d5c7085db9a4ad2b8c1ffbeb2798c8,263.00,43.83,6,6
53088c75f948b48a7ece173ac17f0c12,261.70,87.23,3,3
252e76235acb79183cfca6e34f13337d,261.20,87.07,3,4
6da1992f915d77be95d7fa48b36904af,261.00,37.29,7,9
aa762680c40618316a896838866140ea,261.00,87.00,3,3
21d59342ba150175ca2aa4f8faddeca6,259.90,129.95,2,2
92c8bc6e8f925792247656fed09aad65,259.70,86.57,3,3
800214c63934acd05d47e84214db8ba8,259.60,64.90,4,4
984c273121e743dd14767befe6cb17f5,259.60,259.60,1,1
bdb3edbaee43a761e2d4f258dc08f348,259.50,51.90,5,5
c9e5ad1f6647f5dbd1172adf6ae3cada,259.03,64.76,4,4
5e25c632f9db6cfb8bc100421c2737b6,259.00,259.00,1,1
1e26c56af8d48424e1df0140a2401f83,258.90,129.45,2,2
a0e19590a0923cdd0614ea9427713ced,258.30,129.15,2,7
f543ba3c973276f519d89d59bd46cead,258.00,129.00,2,2
0af977692321d895349eded183341d28,257.75,128.88,2,2
7d294cf9a6a69dc6a0c3e540fff0e039,257.25,51.45,5,5
31eec405c9bb71dec8e2629a92e764fa,256.89,51.38,5,5
6f1a1263039c76e68f40a8e536b1da6a,256.39,64.10,4,7
ebef8d8c92b4fd3226e5d407bbff21ac,253.70,84.57,3,3
88ef59b51bdaa941d10a853429f2b6ce,252.90,126.45,2,2
446cc09cdbb130904da114e807dbec40,252.80,84.27,3,3
7f35f9daf223da737b78738fbae4d977,252.00,50.40,5,5
e88c9b79e592e370d6bd852eeefbf057,251.87,31.48,8,9
ae45ad30c2d2e5913094769690a239d2,251.80,251.80,1,2
e88f7a2995ba184710d339c5c4bf2e30,251.60,125.80,2,2
85ecf03781da592876b7844acc1b729f,251.00,125.50,2,2
46ef1a25845fc051c2998d878354810c,250.41,50.08,5,5
001e6ad469a905060d959994f1b41e4f,250.00,250.00,1,1
8ccf3cf69651cc1d8a02c8bfaf3b8568,250.00,125.00,2,2
b2bdc5e7940a7d7ca8c4a37953b27a42,250.00,250.00,1,1
13d95f0f6f73943d4ceffad0fc2cd32c,249.99,249.99,1,1
1703bc09972dab9782e7a9194943b69f,249.90,249.90,1,1
5d505d2298ad549e4e4e835562fa0c1e,249.80,124.90,2,2
c0f783394e37cd9c9d7f5f81141450fa,249.40,41.57,6,6
880eda903e719a5f179f7e9fceb3a69d,249.00,249.00,1,1
4b90495391ac0bd181a80a459df1e718,248.00,248.00,1,1
42b6488f5b8246d9141712abd4b1b693,247.99,124.00,2,2
ec21206b7894c503788a684a7bc822a6,247.80,82.60,3,3
baa49d93c8c8841e27400a300f5d74b2,246.40,41.07,6,6
88ae906ea2acf6971f26c3e8b7cb4357,246.00,82.00,3,3
5721089ba9214e80074f27d5a03fc0eb,245.93,49.19,5,7
5194c22ed1f616ec0c0f33c571542879,245.60,61.40,4,4
28405831a29823802aa22c084cfd0649,245.00,35.00,7,7
c3fe93ba3085f92855c97e57f38c8c05,245.00,35.00,7,7
d6cd01c59123df02fc226eadbadb5f89,244.90,122.45,2,3
14f2b3587172b9db894c9bad8dab520b,244.00,122.00,2,2
5733d806668f8712c24b9abaefbfa642,243.80,121.90,2,2
77714512e8d4dda9c234da8e3faf16e4,243.40,60.85,4,6
c70a353f02429c00775a46a75fb787da,242.00,40.33,6,6
31be790e64fc99f8ff48ec2bd18a3104,241.40,40.23,6,6
0761743cbffb25d7148189e9f1a5f03a,241.20,80.40,3,7
85044848b1b767db2a4a58526adef4b4,240.60,60.15,4,4
5e9f5bd34e0830569f05c9d4f56e04a8,239.98,119.99,2,2
422be4cc81a457fdb46f47edeb968ae5,239.90,239.90,1,1
2d9e8987a2ea5cf88dce330249043ff1,239.80,119.90,2,2
70f7e8018e3d46c748c92f026aa2585a,239.80,239.80,1,2
ec8463980a4e0ea9f8517aea1ed0c419,239.20,119.60,2,8
d1a5cc844736958c11b8efab9a2b4c87,237.60,237.60,1,1
e83c76265fc54bf41eac728805e4da77,237.30,29.66,8,8
2e0dba2da448400b1c11d7b4b22f32a4,235.87,33.70,7,13
534a01cc6df1e034e05c32028a291fa2,235.59,47.12,5,5
578460d8319c51dab351cd9db95eadfe,235.00,235.00,1,1
a663d9c3797e90eac99ff60939416a56,235.00,235.00,1,1
94b9108d4b637ba65bb4f1e53cfcf8d8,234.96,33.57,7,8
1e47defeeadeca0e9a18fa5a9311e735,234.12,78.04,3,3
cb32766839f443db85c82a43c4a6c19e,234.00,117.00,2,2
d9cb0052a666de5308b32f32ad5f1b1c,231.90,77.30,3,3
e64882b4ef12aee8d0faca4db5b681f4,230.00,230.00,1,2
1746c1ae87ac63d530c7c943d0ac42e2,229.90,229.90,1,1
72431a818f97fe6ab9c81eee3e297e54,229.90,229.90,1,1
740205fedfe4e90ca6857bc77db0f2b4,229.90,229.90,1,1
9539213aa8e023c01937bef95dc006da,229.10,25.46,9,9
615c3462099ffa940d37b17dfda19594,229.00,114.50,2,2
75745ef7bc7d4f3ea3380f6f5303f514,228.40,76.13,3,3
4ce6e5f6c52515177e18c1c9361d8677,226.60,226.60,1,1
8dfbc5ff27df12f6cef751d3b9554222,226.00,56.50,4,4
b05b432bf68945d4d9783f9e3ca29ee8,224.80,112.40,2,2
8a8835a43bda99fd37310ad76c457510,224.34,112.17,2,3
94ca168e8bcb407ab85c5da308863027,224.30,44.86,5,5
6c6e3d67f969468f3bfd33f827a31222,224.00,44.80,5,6
81ed90f07c0bacb7594940ba2ef676aa,223.90,111.95,2,2
0e44d110fa6a54e121cb2c095a77762f,223.32,37.22,6,6
08ad4ac1388e4420ca531c3edfc46198,221.62,36.94,6,7
f419677537694f0462a91990df6ca44f,220.50,36.75,6,6
7e3dde9ffba72d5340f9aaf09b4424be,220.00,220.00,1,1
bec568278124768c474ee90971ca94d1,219.90,109.95,2,2
edf3fabebcc20f7463cc9c53da932ea8,219.90,219.90,1,1
e0a3c37054ade6478d923a6efc10f308,219.80,109.90,2,2
f8e2c1b59cd4225a3e4fd0d013a76b93,219.80,109.90,2,3
20611af7866c6068fd5ae1f9dbe15c92,219.80,109.90,2,2
a5dd1946fb63ada8bcaa0c9cd8f11e22,219.62,36.60,6,7
6e2d3e2dc84fb30f6078f39dd3bddd6f,219.00,219.00,1,1
3442f8959a84dea7ee197c632cb2df15,218.70,72.90,3,3
751e274377499a8503fd6243ad9c56f6,218.00,218.00,1,2
6548c2550b6e2d8f18053216e1c7b6f3,217.70,72.57,3,5
d594982fd877af63ace38ea1fca27c76,217.04,31.01,7,7
3d49bfdd1b43a7fe169b3740067acc61,215.00,71.67,3,3
a4b8d97cd5d3674eeff96abc99d8ed67,214.08,214.08,1,1
33ab10be054370c254ddfcf0a6253422,213.20,53.30,4,4
4ea2f12dbe91deeacd2c1e74f069a6e6,210.20,52.55,4,6
a9415cf907dfa12f9ed18693244f5329,210.00,210.00,1,2
d9d43faf741ceaa8da52fdbb81d9e0e3,210.00,35.00,6,8
fec6912baad85d41729669edd6b4d3b8,210.00,210.00,1,1
661ad5fcc28cdfb8bcadb12bb2272475,209.93,52.48,4,7
269c5fc9fcadee614364c3620c30a1f9,209.60,69.87,3,6
3fadb4cba4c35bce6a7eaf9872d5623a,209.50,69.83,3,5
929f342384a6607afe143d789ade1316,209.40,52.35,4,4
3fefda3299e6dfaea3466ef346a3571a,209.00,209.00,1,1
10cdd491d1dbea8fb4ead97b19c334ce,208.90,69.63,3,3
1de62b6f2fd96227629786db492433db,208.80,104.40,2,2
ad8b531ae67582f096925cff5630d0d1,208.35,69.45,3,3
353e21e8bf8de2722b4fae1636664b76,208.00,52.00,4,4
5a9c0859cb00fd8aa4db443837f0a700,208.00,104.00,2,2
90b36c5aeb728d5504a39f435bef0c5f,207.86,41.57,5,7
90b57083da5d803237da74daec6dcb2b,206.90,103.45,2,2
762fafdaa57a532ee0119731697579dd,206.70,41.34,5,5
3bfad056cf05c00dabe2f895925d83b1,206.65,206.65,1,5
e5d4b2b0c3bca22085f7a19a28de0c42,205.80,51.45,4,4
dd8a29ce82d5c705ba932d81494600a5,205.75,102.88,2,2
643c01d7c56a724bec0454f4780e8a3e,205.55,102.78,2,2
37ceb404da208418c9032f0674e57804,204.93,204.93,1,3
efb628aa07c8ca93d7db0d85b91a4f5a,204.00,204.00,1,1
e819bcfade7b5d88a27325eb6cfd62c5,202.90,40.58,5,11
f26d70155c2b6326fcfa1780c8c684e4,202.89,202.89,1,1
bcc9dd23e2a8bd8267cf92b19304a1b9,202.79,67.60,3,3
19484c79cef6c062cb177aa4ef2fcc3c,201.90,201.90,1,1
28c7d8743fbc8679f484868cc0fcaefb,201.50,67.17,3,3
72146da5774cabf2632faedcae097a76,200.94,50.24,4,6
c990d6cf976a5718aaedc539f383ab88,200.90,20.09,10,11
3f84fefc07dc159b268d4a77d3e8c425,200.60,66.87,3,3
5db42a6cd9bf1bf0d3aab9582767f168,200.00,200.00,1,1
3289d8c3eef4873f91ce0b1343c0dd58,199.99,199.99,1,1
dbc51f5e45d654ecc16cb68e6817ecea,199.99,199.99,1,1
dda37071807e404c5bb2a1590c66326f,199.99,199.99,1,1
3fe7120d6257285ac6a3ce7cb071ccec,199.98,99.99,2,2
651530bf5c607240ccdd89a30c9c9712,199.90,199.90,1,1
e59e575a175fadcadf8479e191770425,199.90,199.90,1,1
2a50b7ee5aebecc6fd0ff9784a4747d6,199.80,199.80,1,2
2cb4700db635baa1c0d4f90ed27b6669,199.80,99.90,2,2
4f0d637c1197fd65405ebd755ac9f86b,199.80,99.90,2,2
ec5c1d94df153d473b37f880977ae58e,199.67,99.84,2,3
4e2627090e6e5b9fabba883a37897683,199.50,99.75,2,5
8060d731897e33b5c5ae575ce1e209e1,199.50,39.90,5,5
4450bd8327d471c4a11a83d1445b1b62,199.00,199.00,1,1
4ce8b55b4bfa4659184e7becc1fba3f2,199.00,99.50,2,2
52f6f9f13ba19504c02781132a049e75,199.00,199.00,1,1
e1bed63d68ac36fe1f3061befe196af5,199.00,199.00,1,1
e9874ae10b2d60d43917b6bbfa13a599,199.00,199.00,1,1
3d290fe363c60a77498c1126fd3fb8d3,198.98,66.33,3,3
e503f22be6a4f456d9851920a5d9c670,198.90,99.45,2,2
d8dd176509baa37f359644d082bf7f7b,198.00,99.00,2,2
586a871d4f1221763fddb6ceefdeb95e,198.00,198.00,1,2
b57e8460909fa137df7951b4a3b5ea84,198.00,198.00,1,2
6f835fd4be26989b1b064399da346143,197.80,98.90,2,2
9da15f4a4ea758d9eeb49000dbe57e22,196.90,196.90,1,1
fe8055980a4ff7f64ed889c2b5926929,196.70,65.57,3,3
809413606dbfe5deefd2db646693ef67,196.68,65.56,3,5
8def3db7f272735afb2ecd03aeca09a7,196.00,98.00,2,2
0f7eea709efdf942b5f95c7516dbacd7,195.74,65.25,3,3
f356c348fbc8df6a882823e21f5ce8b7,195.18,97.59,2,2
9c54608f0996c32ae4743089d915f845,194.80,64.93,3,3
b5f49fe968dff6b112861e6cd8e192ef,194.70,194.70,1,2
7d948535954aaf8c5d39db007f74372e,194.00,48.50,4,4
f626e15b7314c267e4429010866f70e9,193.55,38.71,5,7
05e107217c7266362fd44b75b2cd4cc4,193.38,38.68,5,8
747c1cdcd1737dcfbd1547f6eb6f2cf3,193.10,96.55,2,2
4d9fea3499bdc22aa4da4e339365f215,192.54,96.27,2,2
78ba5933c21686d1c2f64669c8c459e7,191.80,95.90,2,2
f5403d3f50089112c4eed37928b7f622,190.80,95.40,2,2
f307937c1bb287c3efc2a514b94b0d1d,189.99,189.99,1,1
778323240ce2830d68aab11794e00bfb,189.98,63.33,3,3
43a1d4bab73b816e44ef4e4facd9f9b5,189.90,189.90,1,1
7cf4ea70955b00d6b3c22542598e2715,189.90,189.90,1,1
119c7f1a00ef43fad0e57604e76a747c,189.80,94.90,2,2
213fafb0ca06fb3d5886579c2565791b,189.70,63.23,3,3
686886775c8f6b1191c7b953fb52708c,189.00,189.00,1,1
b00af24704019bd2e1b335e70ad11f7c,189.00,189.00,1,1
e0482f2c769468c3bbcd8a01e09d98c5,189.00,189.00,1,1
c360e4787614ed31ac7a2f95d3b22dc6,188.90,188.90,1,1
c0aff2da32c17759d30b22fb0af6649d,188.80,47.20,4,5
4c1c7281388a33dd06daac44f9fadbd1,188.32,37.66,5,5
74c7dec0a384d8a05950e629bd23bde9,187.68,37.54,5,5
a3b0df0065e264a91b7bbf5f844af5cd,186.69,93.35,2,2
3a79f35a2344ede41af21267f61d5ec6,186.00,186.00,1,1
c32fc744b9160ac853450488e3cfea93,185.70,61.90,3,3
eec3469d83e142f9a104886655338c37,185.70,46.43,4,4
f9eda05b67bef472deaddbba84aca289,185.00,185.00,1,1
9e7c5f4d7770eab65738cca38f9efccf,184.80,92.40,2,2
2075d8cd4dd63ff12df0749a5866bb06,184.70,61.57,3,3
7d484ca289afaac6bf5fc6a1e96d2226,183.20,91.60,2,2
1c56ffe0e9dea2657fc6e95b53f40b13,183.00,61.00,3,3
23ca5f678e0b3ea6c630b30fa8bf51ea,183.00,30.50,6,7
3dfd3dc96f7f8598eca74e9ac8a2fa31,183.00,30.50,6,6
478bfe564db21eeb44386606aa30b650,182.70,60.90,3,3
5659d77e8d90378e39b960ad5956f64e,182.48,91.24,2,2
31e60bf8d103ce47932a85f5562deb16,181.00,181.00,1,1
8ca5b19e0263150d2c57afdde2b3d011,180.60,60.20,3,4
7ad41305e96a6cab8294cd65891e9a86,180.00,90.00,2,2
88cd3681e0a2ba85e190f7d817629c4c,180.00,180.00,1,1
